nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
5	1.44717	3.67642	1.00030	0.00000	2.99009	1.81159	3.92077	1.83173	0.37076	0.07228	0.03322	0.32690	0.03435	0.03435	0.00202	0.00203	17.69678	0.35743	508.43017	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
5	1.09395	27.36833	0.74820	0.00000	2.99009	0.98989	1.32888	3.63747	0.74418	0.27308	0.05979	0.32690	0.13097	0.13097	0.00765	0.00773	1.21748	0.39475	207.92278	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
5	1.26838	93.21488	1.64560	0.00000	2.99009	1.46106	5.45505	6.02828	0.35418	0.20414	0.00595	0.32690	0.29647	0.29647	0.01734	0.01750	0.23758	0.38781	174.19463	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
5	1.00580	154.11954	1.20560	0.00000	2.99009	5.55659	5.67077	3.26720	0.38674	0.50473	0.04171	0.32690	0.41454	0.41454	0.02440	0.02446	0.12152	0.28380	145.42105	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
5	2.97347	374.41244	9.39715	0.00000	2.99009	2.33838	0.24594	0.87888	0.31336	0.32833	0.08846	0.32690	0.74913	0.74913	0.04380	0.04421	0.03721	0.25318	111.27595	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
6	1.53772	42.40923	2.94136	0.00000	2.48456	1.74731	4.69945	4.27838	0.78028	0.23924	0.08082	7.47029	0.17537	0.17537	0.00998	0.01035	0.67896	0.19747	172.97530	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
6	0.57979	61.70383	0.19838	0.00000	2.48456	4.41174	1.87979	6.14839	0.41487	0.01446	0.07034	7.47029	0.22518	0.22518	0.01062	0.01329	0.41182	0.07710	195.00483	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
7	2.73541	13.39618	3.85169	0.00000	1.59179	4.41452	5.49161	3.45400	0.40417	0.28199	0.04443	0.87810	0.08134	0.08134	0.00426	0.00480	3.15611	0.12230	325.92839	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
7	0.86654	42.06871	0.51508	0.00000	1.59179	4.57702	4.85057	0.90905	0.32985	0.24380	0.01034	0.87810	0.17443	0.17443	0.00892	0.01029	0.68630	0.60890	229.20553	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
7	1.41409	85.19168	3.06594	0.00000	1.59179	0.07288	0.48773	3.90137	0.77055	0.24907	0.04117	0.87810	0.27920	0.27920	0.00524	0.01648	0.26787	0.95156	138.58277	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
7	0.67371	120.98978	0.20254	0.00000	1.59179	5.47346	4.96918	4.21590	0.06531	0.34915	0.07215	0.87810	0.35277	0.35277	0.02022	0.02082	0.16780	0.20864	175.15365	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
7	1.32337	167.82468	1.64560	0.00000	1.59179	2.07256	1.41378	4.04190	0.62772	0.36879	0.00623	0.87810	0.43876	0.43876	0.01753	0.02589	0.10847	0.77733	124.76726	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
7	0.64883	216.88594	0.19431	0.00000	1.59179	2.46095	0.82701	2.94836	0.63603	0.25578	0.00212	0.87810	0.52057	0.52057	0.02476	0.03072	0.07706	0.67196	113.90054	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
7	1.34259	304.18915	1.82542	0.00000	1.59179	5.87356	1.11870	0.83315	0.46716	0.35663	0.05684	0.87810	0.65226	0.65226	0.01433	0.03849	0.04908	0.00581	111.92754	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
7	0.52336	414.69527	0.04549	0.00000	1.59179	0.96419	0.30720	1.89077	0.64600	0.08930	0.03894	0.87810	0.80194	0.80194	0.02779	0.04733	0.03247	0.02520	91.13337	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
8	0.57492	9.33573	0.16805	0.00000	2.13478	2.67873	3.11300	4.25279	0.48184	0.45305	0.06816	1.13365	0.06394	0.06394	0.00251	0.00377	5.10814	0.03883	355.00587	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
8	0.61513	137.81703	0.16460	0.00000	2.13478	3.46440	2.87026	5.87752	0.69079	0.25088	0.06563	1.13365	0.38476	0.38476	0.01926	0.02271	0.14106	0.09935	127.19348	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
9	1.15304	116.29867	1.15661	0.00000	1.50030	2.20693	1.47055	0.48179	0.25613	0.00987	0.08258	0.84574	0.34359	0.34359	0.00767	0.02028	0.17689	0.00609	167.63016	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
9	0.55085	176.45679	0.07484	0.00000	1.50030	4.89643	2.14958	0.50679	0.62157	0.12983	0.08879	0.84574	0.45368	0.45368	0.02370	0.02677	0.10146	0.12080	123.20226	1090	0.39300	0.40000	3500.00000	16.94519	M	207.84066	-53.54608	311.86119	8.28354	
0	0.67932	32.39367	0.19032	0.00000	1.61870	3.62560	3.88810	6.22230	0.23829	0.48390	0.05147	5.87468	0.12694	0.12694	0.00503	0.00649	0.52824	0.70061	221.67164	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
1	0.88761	2.14252	0.77989	0.00000	0.57942	4.32232	1.58839	4.61919	0.42645	0.16237	0.08971	100.20152	0.02076	0.02076	0.00106	0.00106	19.74912	0.33926	510.60295	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
1	0.65535	10.18828	0.29421	0.00000	0.57942	3.32209	0.14039	1.89779	0.11160	0.57395	0.05386	100.20152	0.05871	0.05871	0.00262	0.00300	2.46971	0.11275	338.74073	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
1	0.53630	15.94589	0.13657	0.00000	0.57942	5.34750	4.48026	2.78298	0.58616	0.23936	0.08919	100.20152	0.07914	0.07914	0.00360	0.00405	1.35909	0.12446	241.03156	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
1	0.96466	27.97375	1.25666	0.00000	0.57942	4.23319	4.80727	1.20119	0.44594	0.00287	0.08949	100.20152	0.11511	0.11511	0.00582	0.00588	0.64236	0.39610	214.97511	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
1	1.19588	82.30534	1.78795	0.00000	0.57942	3.04532	2.95087	2.56111	0.03461	0.12124	0.09056	100.20152	0.23636	0.23636	0.01117	0.01208	0.15236	0.53260	172.36469	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
1	0.85254	242.10987	0.36961	0.00000	0.57942	3.10354	0.07388	2.28120	0.41571	0.58484	0.04331	100.20152	0.48526	0.48526	0.02287	0.02481	0.03615	0.14873	106.10462	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
1	1.95583	379.59220	5.25741	0.00000	0.57942	4.36157	0.12217	6.20969	0.67239	0.30677	0.06227	100.20152	0.65490	0.65490	0.03347	0.03348	0.01985	0.30510	79.03447	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
2	1.19366	0.75207	0.97977	0.00000	1.01689	0.62234	0.65762	2.48826	0.33793	0.30798	0.04483	0.44612	0.01033	0.01033	0.00053	0.00053	79.75652	0.32014	750.27579	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
2	0.57013	15.94902	0.17157	0.00000	1.01689	3.40708	0.14792	0.20723	0.50153	0.12131	0.06553	0.44612	0.07915	0.07915	0.00387	0.00405	1.35874	0.18447	252.49204	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
2	3.07846	200.29045	5.95415	0.00000	1.01689	3.13230	2.05688	0.15583	0.22359	0.11368	0.04744	0.44612	0.42763	0.42763	0.01600	0.02186	0.04655	0.05493	121.35344	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
2	3.31102	379.07741	9.79517	0.00000	1.01689	1.36760	0.08304	2.51679	0.77711	0.58631	0.06989	0.44612	0.65431	0.65431	0.03006	0.03345	0.01988	0.13017	71.81177	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
3	0.85299	0.94158	0.52588	0.00000	2.10115	1.40423	2.44775	4.11800	0.27393	0.54431	0.02388	220.44574	0.01200	0.01200	0.00060	0.00061	59.10685	0.20730	712.37359	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
3	1.69641	3.40276	4.01483	0.00000	2.10115	3.88872	1.89197	4.14452	0.36396	0.11143	0.04528	220.44574	0.02826	0.02826	0.00141	0.00144	10.65793	0.43073	449.10072	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
3	0.57010	106.78463	1.10961	0.00000	2.10115	5.89870	3.58798	4.69173	0.76483	0.45230	0.01223	220.44574	0.28117	0.28117	0.00889	0.01437	0.10767	0.03012	111.02644	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
4	0.52963	145.08698	0.05260	0.00000	1.94059	3.68770	2.02765	0.24223	0.32923	0.43458	0.03878	1.45057	0.34492	0.34492	0.01235	0.01763	0.07155	0.04667	130.27173	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
5	2.68522	18.61631	3.69518	0.00000	0.90847	3.79028	1.26748	4.16481	0.71228	0.43465	0.06917	0.00741	0.08775	0.08775	0.00361	0.00449	1.10558	0.67255	209.02322	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
5	1.94432	70.40037	3.61933	0.00000	0.90847	6.09642	1.35893	0.35364	0.49494	0.04563	0.01927	0.00741	0.21298	0.21298	0.00680	0.01089	0.18765	0.03118	154.42795	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
5	1.18097	251.06778	1.39399	0.00000	0.90847	4.04355	3.04966	1.77518	0.33408	0.22397	0.05603	0.00741	0.49715	0.49715	0.01579	0.02541	0.03444	0.81414	108.31137	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
6	0.73045	68.96686	0.45481	0.00000	1.91740	6.05975	3.81582	5.04576	0.33972	0.15842	0.04411	0.57013	0.21008	0.21008	0.00929	0.01074	0.19287	0.10828	166.26522	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
7	2.14786	21.08130	6.46922	0.00000	2.70143	0.57572	4.92582	4.67893	0.15147	0.14616	0.09004	137.76374	0.09533	0.09533	0.00486	0.00487	0.93666	0.35737	262.79483	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
7	0.80429	493.68816	0.68863	0.00000	2.70143	0.51061	1.51487	3.47970	0.00635	0.36043	0.07641	137.76374	0.78030	0.78030	0.03640	0.03989	0.01398	0.54997	95.55204	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
8	1.78325	0.78259	11.09328	0.00000	0.55887	2.52228	4.68246	1.45327	0.28113	0.23376	0.05577	0.94251	0.01061	0.01061	0.00054	0.00054	75.63746	0.35823	755.78996	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
8	1.13031	2.28639	3.77263	0.00000	0.55887	0.85127	1.84612	6.02856	0.54272	0.05136	0.00077	0.94251	0.02168	0.02168	0.00094	0.00111	18.10976	0.09913	472.14682	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
8	1.49957	135.57879	1.42320	0.00000	0.55887	1.06920	5.58368	4.99584	0.57307	0.23991	0.04290	0.94251	0.32968	0.32968	0.01474	0.01685	0.07832	0.59903	119.01679	1091	0.29100	0.26000	3250.00000	19.56227	M	206.20336	-54.12165	310.78126	7.93464	
0	0.52421	1.58941	0.07180	0.00000	1.64961	3.83695	3.60260	5.93174	0.54680	0.53825	0.00181	0.11601	0.02285	0.02285	0.00136	0.00137	202.50506	0.37470	861.45867	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
0	2.90694	52.01924	13.93632	0.00000	1.64961	3.85406	6.05008	5.62465	0.52871	0.14809	0.06452	0.11601	0.23381	0.23381	0.00885	0.01402	1.93433	0.80795	271.96215	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
0	1.30366	124.45349	5.71221	0.00000	1.64961	2.90504	3.14340	1.97127	0.36678	0.29028	0.05681	0.11601	0.41824	0.41824	0.00999	0.02508	0.60451	0.92448	218.92410	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
0	1.03862	226.40707	1.13287	0.00000	1.64961	0.57457	4.09468	2.07111	0.44589	0.33415	0.09418	0.11601	0.62327	0.62327	0.03712	0.03737	0.27220	0.37886	173.45072	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
0	2.69192	393.42850	11.56315	0.00000	1.64961	3.20315	4.89869	3.45474	0.65904	0.29508	0.04328	0.11601	0.90087	0.90087	0.02614	0.05402	0.13030	0.01333	127.77948	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
1	1.37085	3.17445	2.59716	0.00000	1.85899	6.20973	1.47614	2.96465	0.18042	0.48672	0.05093	7.86253	0.03624	0.03624	0.00083	0.00217	80.51159	0.92998	793.26087	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
2	0.88173	1.35863	0.58334	0.00000	2.22281	2.72248	4.96275	1.09554	0.53347	0.48621	0.00397	1.13326	0.02058	0.02058	0.00121	0.00123	249.62074	0.41195	914.31285	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
2	3.25467	3.25885	21.99502	0.00000	2.22281	2.57824	1.09385	3.55817	0.34966	0.46286	0.03874	1.13326	0.03688	0.03688	0.00135	0.00221	77.74329	0.82190	742.17094	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
2	1.81875	22.60127	2.44048	0.00000	2.22281	3.41006	4.43220	5.80075	0.70945	0.25394	0.05060	1.13326	0.13412	0.13412	0.00658	0.00804	5.87813	0.65985	318.17721	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
2	1.10103	59.06746	2.11067	0.00000	2.22281	4.05669	5.32286	0.48953	0.15416	0.03107	0.00709	1.13326	0.25448	0.25448	0.01423	0.01526	1.63287	0.51950	301.72670	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
2	1.32703	283.72597	2.34131	0.00000	2.22281	3.28229	1.80430	5.18310	0.06338	0.26501	0.00238	1.13326	0.72446	0.72446	0.03725	0.04344	0.20147	0.10416	183.44186	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
3	0.60076	0.60819	0.11812	0.00000	2.12278	1.19644	2.01671	4.91285	0.15082	0.29500	0.08890	6.38288	0.01204	0.01204	0.00062	0.00072	728.95553	0.10475	1388.28755	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
3	1.61863	19.06056	7.79694	0.00000	2.12278	1.49190	1.91835	5.05612	0.77640	0.12101	0.06986	6.38288	0.11972	0.11972	0.00603	0.00718	7.37737	0.09506	315.42580	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
3	0.50410	103.15005	0.04549	0.00000	2.12278	0.68570	0.03562	5.70266	0.29249	0.08155	0.09223	6.38288	0.36903	0.36903	0.01986	0.02213	0.77647	0.57052	239.61745	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
3	1.80291	154.00415	1.23087	0.00000	2.12278	6.12752	2.52334	4.23420	0.22645	0.18056	0.00739	6.38288	0.48207	0.48207	0.02663	0.02891	0.45503	0.14824	214.38055	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
4	0.67079	2.70505	0.36961	0.00000	1.33501	5.37517	2.68327	4.64302	0.61905	0.37797	0.02036	332.89369	0.03257	0.03257	0.00106	0.00195	99.65895	0.01935	690.87664	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
4	0.92230	17.36392	1.10961	0.00000	1.33501	5.00623	0.14262	0.85657	0.37066	0.53578	0.04915	332.89369	0.11251	0.11251	0.00388	0.00675	8.35383	0.02357	421.45098	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
4	3.01857	24.13427	6.46922	0.00000	1.33501	1.46723	5.95061	4.86547	0.18714	0.14071	0.06323	332.89369	0.14012	0.14012	0.00245	0.00840	5.38564	0.95942	402.59357	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
4	1.17074	133.35049	2.20006	0.00000	1.33501	5.45132	0.70037	4.55800	0.06718	0.31769	0.07157	332.89369	0.43794	0.43794	0.01461	0.02626	0.55134	0.85201	235.69964	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
4	0.90954	255.41278	0.66065	0.00000	1.33501	4.40815	2.61323	2.60416	0.73722	0.12988	0.02672	332.89369	0.67543	0.67543	0.02127	0.04050	0.23179	0.86836	138.26959	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
5	2.84614	1.23297	10.00046	0.00000	2.32834	2.82906	4.02254	4.70606	0.79380	0.09384	0.00293	4.40425	0.01929	0.01929	0.00102	0.00116	284.10648	0.12057	770.01140	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
5	1.52980	3.22187	5.71221	0.00000	2.32834	2.74701	1.26381	0.67038	0.37416	0.22221	0.07319	4.40425	0.03660	0.03660	0.00161	0.00219	78.93539	0.05548	737.88214	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
5	0.99605	267.92705	0.92066	0.00000	2.32834	2.01216	6.22945	3.60727	0.11810	0.13574	0.03392	4.40425	0.69731	0.69731	0.04001	0.04181	0.21747	0.47732	184.18626	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
6	4.90119	3.21491	25.96500	0.00000	0.50879	4.58036	3.67832	0.57865	0.16598	0.42379	0.00530	1.95439	0.03655	0.03655	0.00197	0.00219	79.16325	0.56802	793.37436	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
6	3.13346	9.76938	18.24955	0.00000	0.50879	1.20037	4.13164	1.03518	0.10303	0.07673	0.08797	1.95439	0.07668	0.07668	0.00413	0.00460	17.98568	0.56816	557.80247	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
6	1.95244	25.52667	6.46922	0.00000	0.50879	0.52581	0.30359	5.34818	0.61185	0.29030	0.02003	1.95439	0.14546	0.14546	0.00835	0.00872	4.99755	0.47533	328.46835	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
6	0.86643	55.19084	0.95965	0.00000	0.50879	1.06558	0.37617	5.92672	0.22564	0.41000	0.03183	1.95439	0.24322	0.24322	0.01458	0.01458	1.78756	0.31352	301.89380	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
6	0.66767	90.19916	0.27079	0.00000	0.50879	3.66395	2.24579	0.32596	0.19635	0.25920	0.04866	1.95439	0.33746	0.33746	0.01952	0.02024	0.92857	0.19797	258.68632	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
6	0.98587	236.01397	1.18085	0.00000	0.50879	4.77671	4.20230	0.19248	0.31315	0.22051	0.00033	1.95439	0.64078	0.64078	0.03406	0.03842	0.25753	0.58442	180.50035	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
6	0.57104	496.62588	0.13657	0.00000	0.50879	5.51337	2.50818	5.65723	0.22549	0.50503	0.04396	1.95439	1.05221	1.05221	0.05590	0.06310	0.09551	0.12134	145.15152	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
7	3.61998	159.68082	6.88456	0.00000	0.88092	0.81642	1.00840	5.63669	0.03349	0.13511	0.03085	0.41691	0.49384	0.49384	0.02849	0.02961	0.43359	0.19371	223.93661	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
8	1.15585	46.42744	1.90274	0.00000	0.86655	5.88675	6.18514	2.46790	0.76236	0.41469	0.07235	0.05666	0.21674	0.21674	0.01101	0.01300	2.25104	0.09869	238.02889	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
8	0.74651	200.32060	0.25978	0.00000	0.86655	0.07925	0.66609	0.57348	0.45799	0.45482	0.09457	0.05666	0.57443	0.57443	0.02388	0.03445	0.32047	0.04495	179.68072	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
8	2.63418	353.97271	5.25741	0.00000	0.86655	2.37488	0.33973	5.94560	0.79325	0.45198	0.08390	0.05666	0.83958	0.83958	0.05035	0.05035	0.15001	0.31749	116.80110	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
9	0.58053	0.68669	0.16122	0.00000	1.29418	5.88025	6.26034	1.55461	0.78595	0.04937	0.04590	2.83055	0.01306	0.01306	0.00022	0.00078	620.01431	0.00229	944.67471	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
9	0.77172	38.37231	0.32636	0.00000	1.29418	4.16315	0.56938	3.19416	0.47511	0.43955	0.02922	2.83055	0.19088	0.19088	0.00948	0.01145	2.90219	0.64999	309.20883	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
9	0.61964	110.18440	0.12570	0.00000	1.29418	3.71282	1.40048	2.49630	0.03160	0.56624	0.06214	2.83055	0.38562	0.38562	0.01739	0.02312	0.71109	0.72011	253.54065	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
9	0.79270	408.33136	0.31310	0.00000	1.29418	4.51053	4.57374	2.58163	0.31348	0.19859	0.07905	2.83055	0.92348	0.92348	0.03745	0.05538	0.12399	0.04112	150.33743	1092	0.65400	0.63000	4070.00000	16.67645	K	248.72992	-53.57732	332.45028	-4.03887	
0	11.15877	293.29318	2198.37665	0.00000	1.32307	4.37782	1.23429	0.96021	0.61442	0.41968	0.07810	177.92087	0.48782	0.48782	0.02230	0.03613	0.02065	0.02984	83.13707	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
1	0.61071	1.81384	0.10648	0.00000	2.05261	0.12599	5.92341	3.50447	0.25555	0.48675	0.05524	2.57324	0.01644	0.01644	0.00122	0.00122	18.18814	0.31969	533.90009	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
1	0.79787	2.68956	0.20254	0.00000	2.05261	1.14878	3.70690	4.15408	0.47415	0.23220	0.07487	2.57324	0.02137	0.02137	0.00073	0.00158	10.75671	0.01160	429.22823	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
1	1.72760	6.25816	2.39038	0.00000	2.05261	3.28186	1.45472	5.93280	0.13971	0.31008	0.00282	2.57324	0.03753	0.03753	0.00170	0.00278	3.48866	0.02888	366.33640	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
1	0.66616	111.95611	0.31966	0.00000	2.05261	5.92572	4.93551	1.86290	0.69331	0.55796	0.08124	2.57324	0.25670	0.25670	0.01711	0.01901	0.07456	0.13085	108.23325	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
1	4.13147	227.26738	20.66809	0.00000	2.05261	0.00267	2.49889	2.69352	0.53858	0.24212	0.08378	2.57324	0.41155	0.41155	0.01885	0.03048	0.02901	0.81605	94.67016	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
2	4.77496	0.79982	15.14189	0.00000	2.16137	1.60906	1.44082	2.73012	0.67882	0.49632	0.00745	2.48407	0.00952	0.00952	0.00050	0.00071	54.19117	0.75894	568.48807	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
3	2.21977	6.76544	3.85169	0.00000	1.43634	4.61990	1.69750	5.56842	0.59168	0.05171	0.04278	6.97308	0.03953	0.03953	0.00166	0.00293	3.14432	0.02226	296.26866	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
3	1.46754	116.82550	5.83192	0.00000	1.43634	4.90769	3.33783	5.59175	0.24122	0.26607	0.09496	6.97308	0.26409	0.26409	0.01726	0.01956	0.07045	0.11885	133.82883	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
4	2.83113	121.92941	2.54385	0.00000	3.05404	0.15929	3.63939	5.78048	0.14827	0.49392	0.02584	0.19143	0.27173	0.27173	0.02013	0.02013	0.06654	0.31810	135.80218	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
4	1.96390	333.11647	3.85169	0.00000	3.05404	3.02050	6.00219	5.75820	0.64547	0.22200	0.02650	0.19143	0.53104	0.53104	0.03926	0.03934	0.01742	0.35049	78.02783	1093	0.24300	0.18000	3100.00000	13.50038	M	248.33198	-52.13229	333.35336	-2.88420	
