SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,pmra,pmdec,radial_velocity
1062935140823485184,143.80605218154264,61.24376890113279,50.38780673868764,0.022578788921236992,10.96002197265625,117.51480195197615,39.28745704501166,-45.45037841796875
1105454320624498688,90.19920634310617,68.13654479996053,50.39036898265627,0.02153724990785122,12.042384147644043,420.7767872928321,-1096.6449300817567,27.701026916503906
2617043665033973376,329.0812484185544,-10.339541784096687,50.39047904916445,0.10211120545864105,14.605859756469727,-283.93663395172666,-258.9806453853882,
2879203933297161088,356.45816260358976,36.255261340639194,50.39620912643605,0.01582530327141285,9.305747985839844,346.28986480064265,47.615862391700105,
2928420272788743424,107.8206438648504,-21.29894639796273,50.3983792897157,0.015696048736572266,13.355201721191406,-124.80337488452885,-67.88209201434987,
4118051137803030912,264.0336738547481,-21.580824794759582,50.399241719465536,2.615827798843384,19.86374855041504,-53.25973351207754,5.061847164468913,
4116843358683348224,264.1799934476198,-22.262614941100775,50.40087674731648,2.7442822456359863,20.459970474243164,-20.87102710177066,15.790658068175535,
2122104690545294208,274.35438468964577,48.36752952247978,50.402622063010114,0.014542481862008572,10.373409271240234,-45.63129012274328,48.44062217191633,-24.449764251708984
1105454458063448448,90.21127622822173,68.15145916271501,50.407759137248554,0.024273144081234932,11.712924003601074,417.02229589537797,-1099.3722830279182,27.55740737915039
1954559047126247808,326.12447685375383,41.597644171781745,50.410093795271784,0.013698084279894829,9.04268741607666,-61.18503452366127,40.902037306339906,9.876927375793457
2421080250237474176,359.3316119129798,-12.977870560152498,50.41254750515037,0.06655585765838623,11.842761039733887,208.14646192695767,24.828416293946198,20.35013198852539
299467939039225728,28.254418035372826,29.61670937598949,50.413587061629066,0.03968418762087822,11.242908477783203,9.921968278242709,-236.07023964241506,-10.416040420532227
1134155113160270720,150.2915837503259,81.15484257034134,50.41439882602768,0.01663181371986866,13.544994354248047,-163.05042451960693,-320.6993947656143,
5353126879893514368,164.52226495558665,-55.42154439805064,50.42114096209284,0.09977512806653976,13.842381477355957,19.27418306519246,-0.1844387509514513,-16.361005783081055
6026152137815012096,252.54143433525937,-34.2968858125456,50.423146084417816,0.032631151378154755,12.18542194366455,-611.7942187205798,-261.51476375620047,
2421080250237097344,359.33671447287855,-12.980168707826211,50.423663785643555,0.05425217002630234,11.680620193481445,211.3724595373412,15.156343363133908,
2962658549474035584,76.70820979154011,-21.585937482307752,50.43438300751032,0.020012395456433296,9.562047958374023,47.19360969604075,-15.375937956187567,16.545711517333984
6060965630906108672,191.319180997194,-57.36028343024356,50.444320711420076,0.04443974047899246,15.395970344543457,-200.6263674543358,-140.55782584416383,
271438845026834944,63.28928598690865,50.52723219906001,50.449295113393994,0.02993699535727501,12.69759464263916,-395.27701040129426,-194.95462852857867,-92.83853912353516
5727991694185495552,122.61056361501089,-11.159812195714153,50.45111973839964,0.017743658274412155,10.800773620605469,73.12366267417843,91.27206658756724,-0.974044144153595
3677094164086948736,191.8091816918435,-5.417862397108706,50.45364787700048,0.023287083953619003,13.226862907409668,-485.3842454794939,563.0472221571267,24.03499984741211
3825820772648802816,146.53607736707843,-4.427945611116166,50.454382240592324,0.06592922657728195,13.037290573120117,-554.264583372006,166.404142261132,26.750141143798828
997801721262070912,96.4717182937526,56.17135899080708,50.45441654055254,0.023729102686047554,13.213226318359375,113.23896248536607,-503.65561390153823,9.54643726348877
1752189568342546048,305.84222990657156,8.003250060157944,50.4573390266491,0.01874435693025589,13.544352531433105,15.063855730935783,-209.53390946558477,-78.4395751953125
2832827391830929920,340.666609852525,17.671546295388705,50.465337293092624,0.041062165051698685,10.71332836151123,1102.4027518701967,518.1424833828972,-13.26926040649414
6744957928883188736,294.61464248866554,-32.52523817811287,50.47806347201362,0.02103949710726738,12.55971622467041,91.02469415489486,-337.46744816995465,-9.705367088317871
5823352234607843968,232.7190589672623,-68.02160045447148,50.48230151858801,0.19398602843284607,12.391206741333008,178.88657409442752,-4.7317425874630885,16.509428024291992
466652427262218240,45.012514355122065,62.86500045511667,50.49259957083721,0.026256438344717026,14.360462188720703,122.13896086353483,-278.0522771245654,-35.43541717529297
35398295820372864,43.358915254728714,17.407883277761023,50.49442129453855,0.39520975947380066,11.51113510131836,14.632167578368765,-252.4286851275876,-31.67547607421875
1489294551432850560,223.06692178226328,41.321589040332356,50.503670683193924,0.014424587599933147,12.246227264404297,-452.34644411907266,-72.73213484313379,-30.798946380615234
5148602083419126016,32.40292540650854,-14.360618985962684,50.50707059826027,0.026487009599804878,10.745837211608887,516.2911268351838,-349.21713648661716,17.46865463256836
540024624884241792,8.791751153790054,76.46524576062326,50.510391868446604,0.04080644249916077,15.420661926269531,501.50720871080733,32.75749932059383,
2287506148856660992,355.2401576922941,82.8719406046139,50.51330123157782,0.23641741275787354,8.021397590637207,-34.67192320184189,-20.255525445174786,-4.704019546508789
3234412606443085824,80.65647842134706,2.6024263646259094,50.517110719046066,0.03681078553199768,7.574897766113281,65.9527991406525,-182.17046671903614,36.98287582397461
5355751581627180288,154.36077015579116,-53.9073717343869,50.52132900230775,0.1985112577676773,12.063188552856445,-170.06587003775172,-9.424634071584194,15.821921348571777
2962658549474035712,76.7061765894509,-21.584528329971814,50.52342078142602,0.06467751413583755,10.328995704650879,15.503043992695247,-63.64899438484606,
