sector,tmag_bin,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0,n_stars
79,12.5,1434.3,1079.436,913.812,821.726,756.796,706.891,674.968,624.31,609.364,580.318,549.968,529.286,512.177,493.562,478.124,332
79,13.0,1912.249,1418.608,1223.045,1102.718,1025.528,964.604,919.198,857.047,832.116,789.415,745.146,712.843,687.968,665.036,639.044,350
79,13.5,3020.556,2353.645,2094.798,1867.69,1734.458,1651.53,1595.306,1503.706,1462.676,1412.622,1359.392,1330.765,1299.736,1270.421,1247.294,194
79,14.0,4750.448,3620.917,3144.645,2878.789,2702.936,2568.536,2524.856,2438.677,2386.402,2279.134,2194.791,2112.501,2039.908,1958.45,1880.145,231
79,14.5,7528.593,5723.206,4995.584,4458.726,4156.758,3917.91,3750.554,3468.276,3353.68,3221.635,3045.456,2915.956,2806.656,2719.571,2629.424,278
79,15.0,10895.684,8215.774,7012.977,6367.851,5895.243,5564.342,5263.501,4820.521,4668.206,4392.189,4164.68,3968.885,3806.615,3690.838,3620.714,267
79,15.5,16922.332,12547.501,10598.851,9388.978,8579.684,8053.339,7635.729,7008.131,6816.175,6340.654,5997.728,5732.925,5456.507,5113.159,4903.281,273
79,16.0,26097.308,19265.96,16437.296,14696.457,13634.154,12807.56,12124.443,11088.504,10667.774,10017.166,9268.486,8690.31,8353.145,7867.413,7477.126,256
79,16.5,45682.457,33036.738,27884.006,25368.371,23264.764,21539.053,20311.332,18819.086,17938.979,17056.619,15873.807,14929.373,14292.233,13694.772,13235.76,233
79,17.0,64811.875,47364.664,40198.414,35903.859,33558.094,31206.977,29477.74,26778.613,26063.955,24360.826,22339.041,21165.859,20234.691,19653.674,18655.91,273
79,17.5,106756.707,79795.293,66489.312,58572.92,53622.574,50307.371,47624.783,43570.773,41948.612,39404.302,36648.802,34591.295,33196.002,31515.28,30336.459,342
79,18.0,166207.938,121509.883,102849.672,91449.328,83945.859,78567.656,74013.68,67814.805,65308.035,61377.863,57094.617,54155.348,52206.379,49395.672,47200.105,569
79,18.5,268088.938,194716.688,164663.25,147505.75,135570.891,126414.883,119951.031,109943.633,106252.836,99810.172,93138.516,88218.203,85256.109,81178.273,77628.172,873
79,19.0,388301.375,280112.594,234711.344,209278.773,192319.094,179972.906,170588.203,155468.14,148783.531,139938.992,129742.391,123055.383,117578.656,110965.512,106235.992,496
79,19.5,627776.5,469272.781,413951.438,374891.5,354240.781,336767.5,324237.5,308245.281,303204.344,303386.312,312821.594,309483.438,301828.875,293252.0,293696.344,19
79,20.0,1052817.875,762661.438,665638.188,587958.25,547194.0,514364.188,489303.094,453166.062,440436.094,421015.062,402450.0,390170.0,380447.656,368556.562,353375.062,13
79,20.5,1599756.875,1252344.938,1059170.688,948461.469,868565.75,808623.562,762921.844,697077.281,673239.219,632761.156,587360.094,563346.375,553119.5,544703.062,536571.953,14
80,3.0,37.102,43.47,44.177,45.009,47.491,48.632,49.165,50.834,51.391,52.782,55.703,58.219,59.221,59.062,56.43,18
80,3.5,68.67,65.346,60.954,60.948,62.532,63.713,64.824,66.477,68.404,71.222,75.625,79.39,83.032,87.701,93.241,14
80,4.0,41.834,46.942,48.576,50.944,53.158,55.512,58.138,60.759,62.074,63.836,67.702,70.56,72.527,73.804,76.614,56
80,4.5,50.046,48.683,52.417,56.003,57.981,59.203,62.165,66.872,67.955,69.073,72.874,76.1,78.491,80.255,83.819,91
80,5.0,62.142,59.427,61.388,65.089,67.486,70.097,73.321,78.0,79.344,81.613,84.156,86.504,88.714,90.886,96.226,154
80,5.5,69.492,65.511,68.506,72.274,75.967,79.126,82.882,87.202,88.9,90.155,94.872,96.411,98.572,101.224,103.244,260
80,6.0,74.682,69.495,71.372,73.274,75.629,79.85,84.373,89.17,90.464,92.005,96.174,99.122,101.562,103.86,105.571,272
80,6.5,83.535,69.487,65.961,62.503,61.415,64.333,65.211,59.643,60.313,62.273,62.541,60.653,59.379,56.828,55.221,141
80,7.0,98.689,78.93,71.294,67.824,65.061,63.128,62.376,60.342,60.406,60.079,60.061,60.454,60.246,59.726,60.34,180
80,7.5,112.592,87.602,78.026,72.567,69.032,67.053,65.754,63.648,62.058,61.638,60.365,60.25,60.25,60.65,59.6,246
80,8.0,145.651,122.982,117.385,115.871,118.28,121.655,123.97,126.646,127.8,131.76,137.376,137.589,138.716,141.934,142.458,1134
80,8.5,170.696,141.843,133.326,129.326,131.02,132.495,133.378,136.012,136.802,137.494,142.305,142.91,141.653,141.824,143.998,1105
80,9.0,205.653,160.183,141.849,130.331,124.826,120.293,116.171,111.127,109.586,107.012,105.537,104.475,102.169,100.72,99.274,877
80,9.5,262.44,198.356,173.414,158.39,149.502,142.336,137.026,129.137,126.333,122.767,118.962,115.488,112.296,109.97,107.558,864
80,10.0,330.462,249.248,215.145,194.626,181.74,171.871,163.739,152.703,148.702,142.735,136.517,130.153,128.036,125.46,120.81,851
80,10.5,437.884,324.728,278.313,250.665,234.268,220.745,210.476,195.662,190.015,181.766,172.334,165.568,160.518,156.115,152.089,793
80,11.0,572.594,425.288,366.032,331.792,307.939,290.48,276.628,256.094,248.762,237.55,226.654,218.636,211.96,206.519,201.412,624
80,11.5,791.566,597.819,515.769,467.09,439.771,414.978,396.009,364.083,352.278,336.24,317.378,307.778,301.338,295.188,285.634,405
80,12.0,1090.01,834.0,725.81,661.127,625.822,586.794,557.11,516.657,501.33,485.975,467.06,456.87,450.884,442.316,425.004,382
80,12.5,1545.17,1181.294,1016.488,928.454,869.567,817.321,782.018,727.257,710.752,682.212,638.68,606.491,594.819,576.182,557.963,343
80,13.0,2040.637,1542.549,1351.999,1228.326,1140.231,1073.88,1022.194,953.85,928.307,880.674,831.258,805.393,777.636,757.425,730.338,405
80,13.5,3192.245,2402.654,2065.664,1875.708,1774.441,1683.141,1603.542,1498.298,1458.766,1399.361,1324.896,1272.172,1250.626,1224.113,1193.332,391
80,14.0,4873.453,3719.218,3262.368,2951.283,2816.482,2657.254,2521.25,2363.61,2294.706,2229.955,2149.022,2072.164,2024.946,1994.283,1945.909,412
80,14.5,7707.665,5833.317,5056.069,4578.61,4322.239,4124.99,3961.898,3714.344,3587.8,3433.375,3277.944,3160.344,3076.966,2996.262,2909.843,485
80,15.0,11572.309,8676.826,7551.957,6800.635,6379.523,6055.967,5756.02,5323.125,5160.078,4925.143,4682.483,4531.48,4421.135,4289.122,4164.817,491
80,15.5,18888.432,14257.388,12290.282,11028.932,10427.076,9854.036,9440.547,8824.336,8568.136,8305.422,7854.805,7489.554,7239.067,6884.394,6638.824,217
80,16.0,35996.594,27011.144,22735.22,20251.557,18563.277,17235.206,16315.836,15045.335,14638.593,13981.424,13231.634,12769.39,12323.466,11827.474,11522.45,216
80,16.5,49894.807,37221.625,31908.319,28699.776,26796.089,25215.79,23908.762,22129.211,21365.406,20407.009,19216.549,18003.45,17513.2,16710.444,16214.186,226
80,17.0,85241.109,62488.652,53662.164,47978.264,43876.348,41143.547,39175.623,36259.486,35025.704,33179.002,31092.812,30009.589,28646.413,27125.45,26103.699,258
80,17.5,119729.203,87508.246,74763.336,66415.531,62601.184,58892.299,55726.836,51095.514,49610.019,47012.926,44025.119,41892.371,40736.234,38807.154,37676.469,278
80,18.0,186672.641,139965.469,120178.383,107382.484,98521.266,91914.594,87478.602,80943.125,78514.211,74971.141,70445.773,67336.492,64759.129,63190.418,60375.047,457
80,18.5,259372.062,195539.39,167212.898,149175.054,139056.937,129181.211,121558.722,113216.968,109959.637,103650.816,96556.278,89711.051,85444.004,81303.836,78988.402,312
80,19.0,963834.875,698544.0,579425.875,508693.281,462252.219,433122.594,408844.875,370522.062,355717.938,330096.875,300653.594,278278.75,261064.578,243875.812,228471.0,11
80,19.5,830631.437,650979.906,585508.906,546905.766,525311.906,506815.453,490879.422,463388.688,452021.61,434601.656,416812.688,404011.672,395312.61,384713.86,360055.938,12
81,3.0,33.705,39.996,40.742,41.707,43.702,45.864,47.601,45.653,44.221,41.827,38.732,38.352,40.57,42.538,44.884,15
81,3.5,29.868,31.372,33.188,36.731,38.682,40.882,43.258,46.599,47.944,49.236,50.29,52.296,54.24,56.686,59.548,26
81,4.0,40.099,40.822,44.38,47.681,49.931,52.07,53.606,56.593,58.513,61.44,64.309,67.167,68.939,71.725,74.77,53
81,4.5,45.625,42.102,44.713,45.436,47.687,49.396,52.552,56.118,57.382,59.451,61.566,63.691,67.048,70.156,73.695,86
81,5.0,56.524,54.213,61.327,65.208,66.982,69.02,72.22,74.999,76.33,78.214,82.132,84.714,88.092,89.566,94.022,162
81,5.5,64.661,61.646,66.115,70.039,72.88,75.27,78.181,81.392,82.237,84.626,88.173,90.747,92.957,94.517,97.868,319
81,6.0,71.273,67.85,69.048,71.7,74.544,76.236,79.332,84.605,85.283,87.639,91.855,93.168,94.926,98.483,100.102,270
81,6.5,81.452,67.096,62.846,60.552,60.2,59.042,58.258,59.393,60.792,62.109,63.62,65.548,66.174,67.248,69.586,166
81,7.0,103.162,82.342,75.113,74.828,73.923,73.735,74.312,75.06,75.169,78.128,82.956,86.02,85.276,83.878,84.259,208
81,7.5,111.029,86.16,76.514,70.128,67.881,66.112,63.858,61.496,61.51,60.43,62.046,61.86,62.76,64.134,64.996,234
81,8.0,144.369,123.978,119.801,120.239,123.072,126.875,129.739,133.325,134.721,138.6,143.531,146.465,149.929,153.707,157.418,1155
81,8.5,167.727,142.504,135.151,135.475,137.702,140.717,142.423,145.382,146.845,149.715,155.501,157.827,159.551,161.232,163.649,993
81,9.0,204.225,162.146,148.86,140.519,140.415,138.064,136.37,134.478,135.44,134.536,133.44,131.12,135.326,139.596,139.314,530
81,9.5,262.097,203.464,181.772,169.604,163.413,158.587,154.611,151.541,150.477,147.725,142.922,141.252,140.284,138.8,139.266,456
81,10.0,331.22,249.123,214.343,194.136,183.358,175.498,169.874,159.438,155.402,149.33,143.603,141.194,138.738,136.21,133.778,522
81,10.5,427.078,322.998,275.702,248.2,232.342,221.038,210.666,197.507,193.034,182.64,175.34,170.609,165.152,163.855,161.717,466
81,11.0,554.651,417.664,359.334,321.88,301.113,281.907,268.092,248.492,241.452,229.187,220.344,212.145,210.071,207.588,202.21,507
81,11.5,756.001,573.084,488.51,445.253,414.131,387.748,370.244,337.275,327.29,310.855,296.92,284.766,279.002,271.982,267.786,450
81,12.0,1045.394,785.658,678.794,617.51,581.828,549.412,521.602,478.66,464.098,444.0,416.166,395.802,380.198,373.778,360.617,442
81,12.5,1461.793,1092.008,942.292,850.022,792.456,745.464,709.952,656.246,634.091,596.73,561.919,536.898,519.626,492.539,471.689,458
81,13.0,2052.77,1528.588,1293.569,1161.118,1089.476,1020.951,966.32,889.564,862.607,815.408,761.591,725.454,692.81,665.259,639.435,609
81,13.5,2969.367,2222.543,1889.448,1686.754,1564.828,1453.36,1376.912,1257.741,1217.698,1154.668,1072.83,1014.057,978.731,933.089,904.91,584
81,14.0,4687.308,3497.295,2999.201,2692.118,2502.916,2328.108,2210.773,2042.106,1969.818,1861.994,1742.167,1647.354,1571.028,1510.792,1444.858,680
81,14.5,7290.056,5422.356,4597.892,4094.307,3795.669,3543.394,3368.8,3073.282,2963.115,2790.583,2603.886,2474.906,2375.009,2269.212,2184.638,796
81,15.0,10373.704,7707.335,6486.714,5715.121,5283.355,4903.49,4626.055,4211.237,4044.292,3794.624,3513.162,3335.467,3192.658,3055.757,2924.404,658
81,15.5,18860.698,14184.336,12131.747,11049.118,9994.283,9323.902,8889.926,8083.985,7844.694,7428.85,6981.286,6611.062,6332.76,6058.38,5744.134,248
81,16.0,35254.926,26098.884,22382.468,19839.46,18221.5,16988.772,16051.0,14655.192,14131.211,13334.288,12527.808,11889.913,11395.038,10939.905,10575.704,212
81,16.5,52024.548,38546.471,32608.602,29064.421,26735.012,24916.123,23610.2,21680.878,20906.566,19686.588,18275.148,17628.064,17048.78,16410.747,15982.164,272
81,17.0,92733.136,69725.039,59115.131,52616.732,48623.258,45339.193,42842.19,39094.541,37788.43,36098.438,33214.045,31917.508,30694.457,29687.36,28466.808,296
81,17.5,134379.391,98694.336,82945.258,73523.766,67860.227,63611.445,60687.223,55252.309,52934.84,50936.543,47540.121,45222.203,42523.188,40562.953,39372.805,297
81,18.0,197101.898,145228.672,122636.532,108569.32,98006.418,90770.883,85869.192,78063.55,75086.122,70306.109,65289.446,61910.28,59236.108,56495.604,54566.544,438
81,18.5,262198.594,192760.062,164390.078,145609.078,132595.844,123818.797,118055.281,106797.164,103104.758,97880.859,92890.148,88424.281,85162.93,81461.094,77393.734,315
81,19.0,489646.25,357698.969,300609.188,261523.641,245673.531,222241.688,207090.75,185466.625,179433.25,169196.531,165997.859,164140.484,161986.781,160223.953,160191.359,41
82,3.0,28.343,32.716,39.072,44.368,45.74,46.917,48.73,52.056,53.21,55.183,58.246,61.009,63.974,67.254,69.799,12
82,3.5,28.381,32.445,36.613,42.239,43.68,44.912,47.263,50.399,51.257,53.015,55.638,57.95,59.75,62.171,65.304,33
82,4.0,35.721,38.722,39.766,42.775,45.0,47.133,49.656,53.196,53.84,54.461,58.671,61.491,62.558,64.924,68.049,57
82,4.5,51.206,48.384,51.626,54.5,56.348,59.144,61.342,63.357,63.93,66.225,68.573,71.137,73.614,75.456,78.363,84
82,5.0,54.302,54.766,60.751,65.121,66.815,68.715,72.617,75.672,76.325,77.527,79.721,79.28,81.041,85.073,88.78,129
82,5.5,61.772,59.252,64.722,68.99,71.181,72.932,76.098,80.368,81.381,82.655,85.806,87.944,88.386,90.574,92.689,288
82,6.0,70.346,66.487,68.516,70.374,72.913,75.853,79.513,84.282,84.98,85.711,89.68,92.35,95.22,96.879,99.986,246
82,6.5,81.122,65.956,60.83,58.274,58.111,58.868,59.152,58.277,57.95,57.829,58.358,60.338,60.026,62.481,61.146,133
82,7.0,101.262,81.715,71.712,68.418,67.318,67.108,67.06,66.944,67.694,68.186,67.521,67.029,67.444,69.94,71.398,166
82,7.5,111.596,88.272,78.068,71.43,68.339,66.097,64.701,62.096,62.018,62.838,62.352,62.256,62.274,63.342,63.122,258
82,8.0,142.833,123.129,118.741,118.442,121.397,123.593,126.158,130.282,131.014,133.97,139.54,142.291,144.398,147.262,151.362,1125
82,8.5,166.474,140.822,133.632,132.678,133.818,137.198,139.545,142.215,143.46,145.694,152.092,155.372,158.051,159.993,164.498,988
82,9.0,204.509,165.036,149.91,141.1,138.302,137.253,135.621,133.13,131.595,131.801,133.306,133.191,134.567,135.668,135.861,581
82,9.5,255.357,195.93,169.691,155.163,147.074,139.258,135.405,129.123,126.903,124.774,118.451,114.38,113.009,112.863,111.282,448
82,10.0,317.922,238.182,204.066,183.539,171.128,161.471,155.436,144.18,140.981,135.126,129.521,125.94,124.821,122.117,120.608,457
82,10.5,418.993,311.816,265.264,238.545,220.323,208.996,199.114,181.925,177.524,168.556,161.676,156.011,153.068,150.246,147.517,377
82,11.0,543.322,406.06,347.447,311.274,288.336,273.301,260.974,241.004,235.734,223.658,211.444,204.248,198.107,192.566,189.737,408
82,11.5,754.019,556.853,486.111,441.625,408.924,383.74,371.511,341.729,332.443,316.224,299.72,289.029,282.062,269.863,265.391,387
82,12.0,1022.065,774.64,663.107,597.479,550.137,511.219,483.807,445.65,432.331,408.071,385.507,365.026,352.385,340.643,326.443,385
82,12.5,1414.104,1045.876,890.564,796.132,737.236,690.043,648.764,600.258,581.812,543.696,506.42,473.742,455.173,435.308,418.996,408
82,13.0,2030.713,1513.534,1289.286,1151.891,1052.29,983.763,925.065,841.438,810.898,757.167,704.352,663.023,633.027,602.273,579.512,592
82,13.5,2976.899,2205.064,1871.786,1651.347,1511.657,1414.1,1331.291,1209.333,1166.044,1082.668,1001.079,936.495,890.457,839.81,803.508,510
82,14.0,4634.396,3472.13,2919.11,2591.058,2380.978,2202.409,2057.648,1862.926,1803.606,1694.269,1564.911,1452.617,1385.736,1311.585,1249.11,622
82,14.5,7192.815,5309.35,4487.49,3966.091,3600.656,3368.508,3159.496,2869.022,2742.154,2547.722,2339.181,2200.65,2078.323,1967.151,1862.298,754
82,15.0,9844.598,7347.224,6234.149,5507.106,4993.673,4624.566,4363.544,3948.248,3791.839,3520.416,3256.991,3048.032,2876.659,2718.056,2547.723,542
82,15.5,16627.74,12121.876,10243.457,8979.049,8225.429,7553.276,7179.918,6382.484,6058.183,5698.87,5347.417,5100.554,4932.204,4584.327,4363.124,227
82,16.0,28878.972,21249.712,17888.197,15888.93,14679.297,13661.678,12729.851,11667.408,11273.984,10597.678,9760.312,9239.778,8914.598,8487.31,8011.41,226
82,16.5,46324.961,33822.527,28625.527,25246.496,23198.25,21703.031,20353.855,18379.805,17607.416,16417.797,15206.027,14217.176,13610.072,12948.845,12260.83,261
82,17.0,72866.367,54104.805,45028.391,39842.43,36365.023,34264.43,32159.729,29108.684,27784.082,26361.643,24199.568,22807.678,21933.219,21032.541,20352.436,279
82,17.5,113893.875,84188.102,70162.016,61802.148,56623.566,52214.617,49334.91,44421.703,42584.152,40132.309,36878.367,35339.09,33466.719,32009.891,29743.674,355
82,18.0,177072.188,130364.332,109309.484,96092.222,87658.528,81753.598,76850.399,69625.778,67413.254,63449.642,58595.064,54477.34,52009.617,48677.85,46482.114,504
82,18.5,269022.906,196458.578,163051.672,144146.453,132331.328,123136.75,115325.062,104333.148,99782.797,92991.227,86195.484,81280.617,77557.352,74071.078,70508.234,711
82,19.0,375496.719,276231.875,231305.75,202087.984,183261.5,169726.562,160606.594,144303.547,138285.422,130256.664,120695.773,113451.297,107568.445,102595.156,97006.906,375
82,19.5,739461.188,527650.875,443563.344,391636.781,358562.562,330968.0,308236.531,276207.75,265432.188,248328.922,229316.953,226945.703,236445.875,250890.656,266339.062,17
82,20.0,1133862.5,940807.5,803568.812,711599.438,652143.75,600478.375,560575.75,502633.781,480304.5,443185.812,403612.0,403725.094,406941.25,396152.875,376605.062,27
82,20.5,2350108.375,1712992.812,1459819.312,1309229.125,1187325.219,1113858.875,1057811.688,977068.844,945380.844,898152.187,847649.75,811167.281,783804.406,755346.719,729965.375,12
83,2.5,26.864,31.213,34.236,37.524,39.293,40.868,42.635,45.412,46.442,48.318,51.289,53.805,56.168,58.876,59.01,10
83,3.0,25.982,27.396,31.7,35.368,35.956,36.662,36.335,36.738,36.894,37.671,39.455,40.82,41.689,43.855,46.269,18
83,3.5,30.794,31.937,33.738,36.424,37.772,38.954,40.356,42.156,42.382,43.784,46.31,48.344,49.832,52.03,54.994,30
83,4.0,34.647,34.192,40.312,41.304,43.58,45.251,47.831,50.873,51.695,53.072,55.778,57.669,59.201,60.966,63.845,49
83,4.5,46.031,47.86,49.392,53.042,55.068,56.572,58.817,60.816,61.176,61.646,65.731,67.242,68.617,70.298,72.621,83
83,5.0,59.161,58.346,60.673,62.17,65.512,67.65,70.89,74.932,75.64,77.691,82.532,85.388,87.154,88.955,89.895,129
83,5.5,66.372,62.022,65.067,67.732,70.113,73.195,76.779,81.37,82.512,84.168,87.736,90.5,92.194,92.986,95.209,262
83,6.0,70.573,66.844,68.236,71.549,73.907,78.341,80.394,83.917,85.291,87.174,91.531,94.909,96.533,98.757,100.38,255
83,6.5,85.096,71.538,64.628,62.179,64.107,64.494,65.738,65.412,66.754,68.604,70.124,70.686,73.928,76.961,74.846,141
83,7.0,94.348,75.088,66.707,62.198,60.761,59.0,56.397,54.512,55.296,54.149,54.819,54.798,55.924,54.391,56.52,155
83,7.5,107.97,83.741,73.946,65.937,62.675,60.327,59.093,56.488,54.711,53.674,52.208,52.702,51.527,51.246,50.62,193
83,8.0,143.037,121.854,116.295,116.094,119.19,122.449,125.731,128.397,129.704,134.054,139.879,142.09,142.786,144.711,147.606,1075
83,8.5,165.432,139.41,133.639,130.652,132.135,133.871,136.51,139.853,140.552,145.416,149.936,151.3,153.878,153.481,152.346,937
83,9.0,198.929,158.723,142.638,134.625,129.445,126.012,124.426,121.071,120.018,120.406,121.55,121.736,120.091,116.614,116.659,523
83,9.5,248.218,191.481,167.352,151.412,140.556,134.885,131.633,125.479,123.618,119.584,113.974,111.929,110.326,109.404,105.18,404
83,10.0,308.697,229.628,195.534,175.388,160.055,149.007,141.722,131.006,127.194,120.15,115.94,112.403,109.315,104.516,101.152,448
83,10.5,402.582,296.295,248.948,218.709,198.699,183.591,172.9,157.471,152.222,142.917,133.33,124.979,120.942,115.684,110.263,475
83,11.0,522.462,380.681,320.338,280.685,255.55,236.169,221.196,200.917,191.2,178.24,164.585,155.495,148.993,142.532,136.122,585
83,11.5,696.092,502.299,418.796,368.564,333.675,307.795,287.168,258.749,247.991,229.535,210.697,196.105,184.502,174.12,164.834,739
83,12.0,910.052,658.416,550.416,483.243,438.553,404.586,380.38,339.282,324.334,300.663,275.051,256.978,243.112,229.577,214.556,708
83,12.5,1374.169,993.923,827.376,726.179,665.268,611.142,570.844,511.964,487.76,453.884,414.377,384.08,363.826,342.82,324.59,468
83,13.0,1847.035,1365.906,1151.749,1017.496,927.982,855.454,804.188,723.076,691.864,645.484,598.197,561.94,534.736,507.032,475.874,518
83,13.5,2894.598,2163.872,1853.27,1643.898,1509.211,1394.988,1324.224,1211.42,1170.496,1094.154,1011.194,970.558,934.735,871.696,817.058,320
83,14.0,4449.27,3313.392,2806.494,2493.75,2283.252,2123.388,1988.451,1803.829,1743.185,1634.68,1497.559,1393.901,1305.66,1255.789,1197.521,368
83,14.5,6629.637,4872.326,4067.407,3612.368,3259.156,3017.764,2826.49,2521.022,2425.864,2245.998,2074.858,1926.882,1817.122,1707.361,1592.282,450
83,15.0,9914.309,7285.192,6089.894,5376.334,4885.818,4491.398,4219.224,3808.998,3660.221,3373.994,3065.747,2858.747,2702.935,2546.344,2388.625,406
83,15.5,15552.583,11318.675,9487.638,8309.905,7606.959,6976.748,6484.244,5794.922,5541.417,5115.352,4668.175,4334.114,4092.802,3833.412,3588.669,283
83,16.0,26752.947,19280.336,16144.124,14077.681,12762.723,11793.711,11063.829,9917.893,9503.942,8846.633,8129.786,7515.752,7020.874,6613.498,6129.729,261
83,16.5,46811.307,33637.044,28096.677,24517.256,22186.719,20539.859,19122.341,17064.439,16377.525,15295.465,14125.153,13221.81,12423.918,11736.575,10842.586,306
83,17.0,67349.457,48636.059,39912.012,34916.082,31550.379,29318.546,27540.594,24740.79,23635.776,22070.092,20369.17,19047.11,17860.116,16968.936,16012.714,296
83,17.5,102909.492,74779.762,62266.578,54717.779,49432.265,45583.159,42730.66,37957.232,36280.818,33619.551,31084.873,29152.884,27523.588,25727.108,24223.844,332
83,18.0,165225.234,117916.07,97230.055,84715.898,76703.547,70808.766,66403.688,59522.477,56602.07,52350.547,48286.391,44401.809,42108.203,39116.402,36390.152,535
83,18.5,242883.219,175734.39,145427.852,127042.293,114538.187,105817.172,98920.066,88589.132,84752.554,78474.558,71298.734,66303.769,62410.636,58217.845,53974.963,760
83,19.0,345045.297,248266.219,205405.828,180804.82,163473.203,151800.188,142330.844,127917.66,122810.945,113520.09,103616.594,95033.968,89238.402,84045.046,78410.879,428
83,19.5,794229.969,578654.5,486489.469,433648.562,402630.343,376383.562,356165.593,326455.484,314587.344,301575.797,292139.25,284878.25,273108.406,256214.024,239771.828,20
83,20.0,1080083.125,793383.969,673758.438,605326.094,562011.875,527587.906,500121.547,458205.641,442597.625,418216.796,394387.594,386288.0,366361.875,345722.703,326488.953,14
84,3.0,33.58,36.527,37.87,40.004,41.129,41.681,43.352,43.111,42.981,43.192,44.025,45.012,46.183,47.849,49.56,15
84,3.5,33.587,43.206,44.221,49.183,51.147,52.174,53.584,57.286,58.13,59.655,61.748,63.183,65.925,67.194,70.134,21
84,4.0,34.894,34.154,37.195,39.051,41.51,42.348,44.116,47.264,47.978,49.232,51.498,53.501,55.295,57.776,60.77,50
84,4.5,42.588,43.06,47.554,49.042,51.291,53.206,55.41,58.514,59.518,61.834,65.613,67.598,69.676,72.158,75.503,104
84,5.0,57.982,61.154,63.561,67.932,68.747,69.922,71.648,75.073,75.542,77.839,80.544,82.685,83.807,84.882,88.715,140
84,5.5,62.724,62.158,66.828,69.876,72.724,75.56,78.896,81.34,82.75,84.622,87.802,89.394,91.518,93.892,95.193,256
84,6.0,67.984,63.908,66.912,69.61,71.925,74.718,77.835,80.469,81.752,83.961,88.736,91.065,92.543,93.605,95.566,269
84,6.5,80.742,66.815,62.328,61.702,60.246,62.501,62.625,61.429,61.911,65.997,70.258,73.067,75.178,71.125,67.91,157
84,7.0,91.384,71.806,65.458,61.298,58.712,56.98,56.107,54.874,54.287,54.822,54.603,54.486,55.597,54.886,54.026,168
84,7.5,110.272,86.307,77.98,73.165,69.547,69.257,66.936,65.232,63.903,63.782,65.739,66.1,66.412,68.487,67.798,221
84,8.0,141.457,120.355,116.29,115.926,118.013,122.001,125.044,128.736,129.63,133.129,138.609,141.785,142.806,144.344,146.738,1116
84,8.5,163.896,137.901,129.658,128.349,130.255,130.806,132.73,134.007,134.988,136.743,139.272,140.783,140.565,139.437,137.452,1067
84,9.0,197.312,152.345,133.757,123.654,117.968,111.728,108.848,103.725,102.918,100.118,97.506,95.52,95.244,94.36,92.382,796
84,9.5,245.77,183.569,155.984,141.1,131.387,123.65,117.61,110.001,107.341,103.059,99.073,96.883,94.963,93.964,91.905,838
84,10.0,306.654,225.061,191.194,170.517,157.735,147.74,139.958,128.976,125.003,118.343,111.95,107.272,104.07,101.007,98.14,907
84,10.5,388.741,283.936,238.568,211.214,194.081,180.672,170.353,156.462,151.436,143.22,134.86,129.155,125.282,122.015,118.176,982
84,11.0,504.3,368.56,310.277,275.414,253.929,236.307,222.872,204.164,197.119,186.34,174.535,166.574,161.467,156.234,151.959,774
84,11.5,669.946,490.216,415.415,368.168,336.935,313.751,295.973,271.726,262.612,248.645,232.524,221.702,213.815,207.442,200.74,665
84,12.0,915.919,670.179,568.054,499.706,456.142,425.85,400.824,365.195,351.897,331.403,310.217,297.303,287.736,277.376,268.65,531
84,12.5,1320.936,973.049,819.662,724.764,656.13,610.516,577.152,525.946,508.882,475.944,447.306,426.447,415.396,400.047,383.84,450
84,13.0,1851.602,1363.792,1164.496,1037.144,955.584,887.846,842.308,776.49,749.31,709.148,661.848,637.417,616.213,595.456,572.272,468
84,13.5,2633.43,1960.008,1657.205,1465.648,1344.645,1257.127,1188.981,1087.482,1048.954,987.202,928.456,884.561,848.426,813.313,785.971,372
84,14.0,4088.091,3056.899,2604.754,2398.837,2246.168,2103.45,2002.854,1841.526,1781.569,1684.68,1570.532,1467.025,1453.52,1362.689,1284.6,252
84,14.5,6416.709,4794.803,4089.365,3607.417,3309.094,3092.362,2916.306,2664.718,2568.026,2411.541,2302.437,2170.159,2100.503,2029.753,1962.105,201
84,15.0,9682.435,7214.865,6143.22,5508.932,5085.496,4727.559,4465.75,4074.041,3984.407,3754.087,3527.165,3302.201,3137.913,3012.095,2847.713,165
84,15.5,16969.024,12486.069,10572.402,9463.12,8749.078,8151.095,7749.408,7203.451,6983.038,6504.704,6022.116,5678.656,5509.814,5241.227,4934.121,132
84,16.0,29936.598,21963.848,18837.806,16665.39,15262.722,14157.626,13452.534,12295.469,11857.886,11146.58,10287.461,9778.509,9399.716,8930.986,8550.386,214
84,16.5,50704.14,37029.196,31613.472,28256.361,25842.001,24191.85,22902.386,20887.724,20059.541,18834.016,17532.651,16679.008,16124.476,15390.158,14823.074,302
84,17.0,73303.472,54072.68,44891.518,39786.202,36430.461,34208.236,32246.45,29124.56,27834.359,26236.236,24201.452,22995.836,21725.812,20458.426,19300.076,302
