pl_name,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_refname,sy_dist,sy_disterr1,sy_disterr2,AngSep,Rp_m,Rs_m,B_planet,B_star,Fp,fp,flux_ratio_value_best,luminosity_s,distance_s,radius_p,Rp,Porb,Mp,ep,ecc_p,ip,inc_p,Omegap,large_omega_p,omegap,small_omega_p,thetap,Abond,AgeomVIS,AgeomMIR,ap,rp,maxAngSep,Tp,Msun,Nuniverse,Nstar,ra,dec,name_s,id,radius_s,p_orb,semimajor_p,temp_s,temp_p,mass_p,detected,detected_best,detected_worst,maxangsep,z,stype,habitable,run,Star,radius_bin
GJ 486 b,1,1,1,Radial Velocity,2021,Calar Alto Observatory,Published Confirmed,0,<a refstr=WEINER_MANSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...975L..22W/abstract target=ref>Weiner Mansfield et al. 2024</a>,1.46712127,3.1e-07,-3.5e-07,0.0,0.01714,0.00013,-0.00013,0.0,1.289,0.019,-0.014,0.0,2.77,0.076,-0.073,0.0,39.2,1.7,-1.6,0.0,696.3,7.2,-7.3,0.0,<a refstr=WEINER_MANSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...975L..22W/abstract target=ref>Weiner Mansfield et al. 2024</a>,,3317.0,36.0,-37.0,0.0,0.3243,0.0044,-0.0034,0.0,0.312,0.007,-0.0069,0.0,-1.93892,0.01738,-0.01771,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,8.07426,0.004095,-0.004095,437.8583424363347,8221370.899999999,225615509.99999997,26739969.312997997,208010375.41331434,0.0001706972346983209,0.0001706972346983209,0.0001706972346983209,0.01151012393735847,8.07426,1.289,1.289,1.46712127,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.8583424363347,0.3,0.3,0.3,0.01714,0.01714,437.8583424363347,696.3,0.312,1,1,0.0,0.0,<a refstr=WEINER_MANSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...975L..22W/abstract target=ref>Weiner Mansfield et al. 2024</a>,56,0.3243,1.46712127,0.01714,3317.0,696.3,2.77,True,True,True,437.8583424363347,0.1,M,False,0,<__main__.Star object at 0x17f6e9c40>,<1.5
GJ 806 b,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PALLE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A..80P/abstract target=ref>Palle et al. 2023</a>,0.9263237,9e-07,-9e-07,0.0,0.01406,0.0003,-0.0003,0.0,1.331,0.023,-0.023,0.0,1.9,0.17,-0.17,0.0,130.0,6.0,-6.0,0.0,940.0,10.0,-10.0,0.0,<a refstr=PALLE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A..80P/abstract target=ref>Palle et al. 2023</a>,M1.5 V,3600.0,16.0,-16.0,0.0,0.4144,0.0038,-0.0038,0.0,0.413,0.011,-0.011,0.0,-1.58528,0.00163,-0.00164,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.0445,0.00435,-0.00435,240.7809290547553,8489251.1,288298080.0,42697190.88563955,227926330.32744083,0.00016242768842660824,0.00016242768842660824,0.00016242768842660824,0.025984837186298976,12.0445,1.331,1.331,0.9263237,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.7809290547553,0.3,0.3,0.3,0.01406,0.01406,240.7809290547553,940.0,0.413,1,1,0.0,0.0,<a refstr=PALLE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A..80P/abstract target=ref>Palle et al. 2023</a>,57,0.4144,0.9263237,0.01406,3600.0,940.0,1.9,True,True,True,240.7809290547553,0.1,M,False,0,<__main__.Star object at 0x17f6e9ca0>,<1.5
GJ 9827 d,1,1,3,Transit,2017,K2,Published Confirmed,0,<a refstr=PIAULET_GHORAYEB_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...974L..10P/abstract target=ref>Piaulet-Ghorayeb et al. 2024</a>,6.20183,3e-06,-3e-06,0.0,0.053,0.003,-0.003,0.0,1.98,0.11,-0.1,0.0,3.02,0.58,-0.57,0.0,34.9,2.8,-2.6,0.0,675.0,14.0,-12.0,0.0,<a refstr=PIAULET_GHORAYEB_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...974L..10P/abstract target=ref>Piaulet-Ghorayeb et al. 2024</a>,K7 V,4236.0,12.0,-12.0,0.0,0.58,0.03,-0.03,0.0,0.62,0.04,-0.04,0.0,-1.00436,0.04179,-0.04139,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,29.661,0.0543,-0.0541,368.56629918074236,12628638.0,403506000.0,25386205.81894803,272725424.4883923,9.117698043239992e-05,9.117698043239992e-05,9.117698043239992e-05,0.09900109542601707,29.661,1.98,1.98,6.20183,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.56629918074236,0.3,0.3,0.3,0.053,0.053,368.56629918074236,675.0,0.62,1,1,0.0,0.0,<a refstr=PIAULET_GHORAYEB_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...974L..10P/abstract target=ref>Piaulet-Ghorayeb et al. 2024</a>,58,0.58,6.20183,0.053,4236.0,675.0,3.02,True,True,True,368.56629918074236,0.1,M,False,0,<__main__.Star object at 0x17f6e9d00>,1.5–3.0
GPX-1 b,1,1,1,Transit,2021,Acton Sky Portal Observatory,Published Confirmed,0,<a refstr=BENNI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.505.4956B/abstract target=ref>Benni et al. 2021</a>,1.744579,8e-06,-8e-06,0.0,0.0338,0.0003,-0.0003,0.0,16.47720163,1.12089807,-1.12089807,0.0,6261.2196179,508.5254512,-508.5254512,0.0,4650.0,370.0,-370.0,0.0,2300.0,48.0,-48.0,0.0,<a refstr=BENNI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.505.4956B/abstract target=ref>Benni et al. 2021</a>,F2,7000.0,200.0,-200.0,0.0,1.56,0.1,-0.1,0.0,1.68,0.1,-0.1,0.0,0.72673,0.03143,-0.03388,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,655.013,17.102,-16.269,10.643692567933764,105093239.71630299,1085292000.0,136609893.258043,467731016.3071958,0.002738686614673966,0.002738686614673966,0.002738686614673966,5.3300342531088685,655.013,16.47720163,16.47720163,1.744579,6261.2196179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.643692567933764,0.3,0.3,0.3,0.0338,0.0338,10.643692567933764,2300.0,1.68,1,1,0.0,0.0,<a refstr=BENNI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.505.4956B/abstract target=ref>Benni et al. 2021</a>,59,1.56,1.744579,0.0338,7000.0,2300.0,6261.2196179,True,True,True,10.643692567933764,0.1,G,False,0,<__main__.Star object at 0x17f6e9d60>,
GSC 06214-00210 b,0,1,1,Imaging,2010,Palomar Observatory,Published Confirmed,0,<a refstr=ZHOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783L..17Z/abstract target=ref>Zhou et al. 2014</a>,,,,,,,,,20.1762,5.6045,-5.6045,0.0,4767.45,953.49,-953.49,0.0,,,,,2200.0,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4432.0,212.02,-178.96,0.0,0.90484,0.070718,-0.081132,0.0,0.694,0.107809,-0.06021,0.0,-0.54576,0.07619,-0.05426,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,108.5,0.513,-0.508,,128685821.22000001,629497188.0,129612677.08336316,286539997.75192845,0.018903230742775803,0.018903230742775803,0.018903230742775803,0.28460334491604383,108.5,20.1762,20.1762,,4767.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,2200.0,0.694,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,60,0.90484,,,4432.0,2200.0,4767.45,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f6e9dc0>,
Gliese 12 b,0,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DHOLAKIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.1276D/abstract target=ref>Dholakia et al. 2024</a>,12.76142,7e-05,-7e-05,0.0,0.067,0.0005,-0.0006,0.0,0.9,0.1,-0.09,0.0,10.0,,,1.0,1.6,0.2,-0.2,0.0,315.0,7.0,-8.0,0.0,<a refstr=DHOLAKIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.1276D/abstract target=ref>Dholakia et al. 2024</a>,M4 V,3253.0,55.0,-55.0,0.0,0.269,0.008,-0.008,0.0,0.241,0.006,-0.006,0.0,-2.13077,0.04458,-0.04969,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.21,0.01305,-0.01305,1131.8390663390662,5740290.0,187143300.0,5084456.512114,203508439.65755084,2.3506134294905534e-05,2.3506134294905534e-05,2.3506134294905534e-05,0.007399970697338884,12.21,0.9,0.9,12.76142,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.8390663390662,0.3,0.3,0.3,0.067,0.067,1131.8390663390662,315.0,0.241,1,1,0.0,0.0,<a refstr=DHOLAKIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.1276D/abstract target=ref>Dholakia et al. 2024</a>,61,0.269,12.76142,0.067,3253.0,315.0,10.0,True,True,True,1131.8390663390662,0.1,M,True,0,<__main__.Star object at 0x17f6e9e20>,<1.5
Gliese 12 b,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KUZUHARA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...967L..21K/abstract target=ref>Kuzuhara et al. 2024</a>,12.761408,5e-05,-5e-05,0.0,0.0668,0.0024,-0.0024,0.0,0.958,0.046,-0.048,0.0,3.87,,,1.0,1.62,0.13,-0.11,0.0,314.6,6.0,-5.4,0.0,<a refstr=KUZUHARA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...967L..21K/abstract target=ref>Kuzuhara et al. 2024</a>,M3.0 V,3296.0,48.0,-36.0,0.0,0.2617,0.0058,-0.007,0.0,0.2414,0.006,-0.006,0.0,-2.13787,0.00886,-0.00904,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.21,0.01305,-0.01305,1128.460442260442,6110219.8,182064690.0,5067051.516318112,206533087.803548,2.7632991031178297e-05,2.7632991031178297e-05,2.7632991031178297e-05,0.0072799768788612725,12.21,0.958,0.958,12.761408,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.460442260442,0.3,0.3,0.3,0.0668,0.0668,1128.460442260442,314.6,0.2414,1,1,0.0,0.0,<a refstr=KUZUHARA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...967L..21K/abstract target=ref>Kuzuhara et al. 2024</a>,62,0.2617,12.761408,0.0668,3296.0,314.6,3.87,True,True,True,1128.460442260442,0.1,M,True,0,<__main__.Star object at 0x17f6e9e80>,<1.5
HAT-P-1 b,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...656..552B/abstract target=ref>Bakos et al. 2007</a>,4.46529,9e-05,-9e-05,0.0,0.0551,0.0015,-0.0015,0.0,15.24424,1.23299,-1.00881,0.0,168.4499,12.7132,-12.7132,0.0,,,,,,,,,<a refstr=BAKOS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...656..552B/abstract target=ref>Bakos et al. 2007</a>,,5975.0,45.0,-45.0,0.0,1.15,0.1,-0.07,0.0,1.12,0.09,-0.09,0.0,0.18,0.17,-0.14,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,158.979,0.977,-0.965,71.48869662030835,97229287.144,800054999.9999999,,395379501.6814725,,,,1.5135612484362082,158.979,15.24424,15.24424,4.46529,168.4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.48869662030835,0.3,0.3,0.3,0.0551,0.0551,71.48869662030835,,1.12,1,1,0.0,0.0,<a refstr=BAKOS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...656..552B/abstract target=ref>Bakos et al. 2007</a>,63,1.15,4.46529,0.0551,5975.0,,168.4499,True,True,True,71.48869662030835,0.1,G,False,0,<__main__.Star object at 0x17f6e9ee0>,
HAT-P-1 b,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,4.46543,,,0.0,0.0553,0.0012,-0.0013,0.0,13.921578,0.594077,-0.594077,0.0,169.08556,9.5349,-9.5349,0.0,,,,,1306.0,30.0,-30.0,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5975.0,120.0,-120.0,0.0,1.135,0.048,-0.048,0.0,1.133,0.075,-0.079,0.0,0.17026,0.06778,-0.08036,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,158.979,0.977,-0.965,71.74818372237843,88793216.6418,789619500.0,67527692.0165666,395379501.6814725,0.0021596909343534164,0.0021596909343534164,0.0021596909343534164,1.4799941542441157,158.979,13.921578,13.921578,4.46543,169.08556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74818372237843,0.3,0.3,0.3,0.0553,0.0553,71.74818372237843,1306.0,1.133,1,1,0.0,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,64,1.135,4.46543,0.0553,5975.0,1306.0,169.08556,True,True,True,71.74818372237843,0.1,G,False,0,<__main__.Star object at 0x17f6e9f40>,
HAT-P-1 b,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,4.46,,,0.0,,,,,14.79588,,,0.0,168.4499,,,0.0,,,,,1320.0,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6051.18,127.39,-85.68,0.0,1.17839,0.064255,-0.039584,0.0,1.126,0.187583,-0.112588,0.0,0.22463,0.01696,-0.02713,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,158.979,0.977,-0.965,,94369602.228,819805923.0,68488671.69780958,400755791.64723545,0.002264545658492624,0.002264545658492624,0.002264545658492624,1.6773743592433212,158.979,14.79588,14.79588,4.46,168.4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,1320.0,1.126,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,65,1.17839,4.46,,6051.18,1320.0,168.4499,True,True,True,,0.1,G,False,0,<__main__.Star object at 0x17f6e9fa0>,
HAT-P-11 b,0,1,2,Transit,2008,HATNet,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...710.1724B/abstract target=ref> Bakos et al. 2010 </a>,4.8878162,7.1e-06,-7.1e-06,0.0,0.053,0.0002,-0.0008,0.0,4.73,0.157,-0.157,0.0,25.743,2.86,-2.86,0.0,,,,,878.0,15.0,-15.0,0.0,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...710.1724B/abstract target=ref> Bakos et al. 2010 </a>,K4,4780.0,50.0,-50.0,0.0,0.75,0.02,-0.02,0.0,0.81,0.02,-0.03,0.0,-0.585,0.032,-0.035,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,37.7647,0.0337,-0.0336,289.47787219281497,30168413.000000004,521775000.0,38573583.97868767,311075405.406177,0.0004145364392896425,0.0004145364392896425,0.0004145364392896425,0.2600159563165272,37.7647,4.73,4.73,4.8878162,25.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.47787219281497,0.3,0.3,0.3,0.053,0.053,289.47787219281497,878.0,0.81,1,1,0.0,0.0,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...710.1724B/abstract target=ref> Bakos et al. 2010 </a>,66,0.75,4.8878162,0.053,4780.0,878.0,25.743,True,True,True,289.47787219281497,0.1,K,False,0,<__main__.Star object at 0x17f7d1040>,3.0–6.0
HAT-P-12 b,1,1,1,Transit,2009,HATNet,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...706..785H/abstract target=ref> Hartman et al. 2009 </a>,3.2130598,2.1e-06,-2.1e-06,0.0,0.0384,0.0003,-0.0003,0.0,10.749,0.325,-0.235,0.0,67.059,3.814,-3.814,0.0,,,,,963.0,16.0,-16.0,0.0,<a refstr=HARTMAN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...706..785H/abstract target=ref> Hartman et al. 2009 </a>,K4,4650.0,60.0,-60.0,0.0,0.701,0.017,-0.012,0.0,0.733,0.018,-0.018,0.0,-0.678,0.04,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,142.751,0.453,-0.45,55.48525754635694,68558196.9,487685699.99999994,44235084.475532405,301908857.68793046,0.002895541123865092,0.002895541123865092,0.002895541123865092,0.2098939883623524,142.751,10.749,10.749,3.2130598,67.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.48525754635694,0.3,0.3,0.3,0.0384,0.0384,55.48525754635694,963.0,0.733,1,1,0.0,0.0,<a refstr=HARTMAN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...706..785H/abstract target=ref> Hartman et al. 2009 </a>,67,0.701,3.2130598,0.0384,4650.0,963.0,67.059,True,True,True,55.48525754635694,0.1,K,False,0,<__main__.Star object at 0x17f7d10a0>,
HAT-P-12 b,0,1,1,Transit,2009,HATNet,Published Confirmed,0,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,3.21,,,0.0,,,,,10.76064,,,0.0,66.7443,,,0.0,,,,,960.0,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4652.87,96.96,-134.84,0.0,0.703594,0.05789,-0.040522,0.0,0.74,0.081789,-0.084425,0.0,-0.67978,0.02261,-0.01411,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,142.751,0.453,-0.45,,68632437.984,489490345.8,44034259.42720773,302111214.32406884,0.0028654606016141706,0.0028654606016141706,0.0028654606016141706,0.20903547710360681,142.751,10.76064,10.76064,3.21,66.7443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,960.0,0.74,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,68,0.703594,3.21,,4652.87,960.0,66.7443,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f7d1100>,
HAT-P-13 b,0,1,2,Transit,2009,HATNet,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...707..446B/abstract target=ref> Bakos et al. 2009 </a>,2.91626,1e-05,-1e-05,0.0,0.0427,0.0006,-0.0012,0.0,14.359,0.886,-0.886,0.0,271.098,9.217,-14.62,0.0,,,,,1653.0,45.0,-45.0,0.0,<a refstr=BAKOS_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...707..446B/abstract target=ref> Bakos et al. 2009 </a>,G4,5653.0,90.0,-90.0,0.0,1.56,0.08,-0.08,0.0,1.22,0.05,-0.1,0.0,0.346,0.057,-0.065,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,246.81,2.228,-2.188,35.685407803573604,91583137.9,1085292000.0,91486372.75200917,372657062.2134336,0.001748174934176335,0.001748174934176335,0.001748174934176335,2.218196419800219,246.81,14.359,14.359,2.91626,271.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.685407803573604,0.3,0.3,0.3,0.0427,0.0427,35.685407803573604,1653.0,1.22,1,1,0.0,0.0,<a refstr=BAKOS_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...707..446B/abstract target=ref> Bakos et al. 2009 </a>,69,1.56,2.91626,0.0427,5653.0,1653.0,271.098,True,True,True,35.685407803573604,0.1,G,False,0,<__main__.Star object at 0x17f7d1160>,
HAT-P-14 b,0,2,1,Transit,2010,HATNet,Published Confirmed,0,<a refstr=SIMPSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011AJ....141..161S/abstract target=ref> Simpson et al. 2011 </a>,4.627649,8e-06,-8e-06,0.0,0.0596,0.0005,-0.0005,0.0,13.4508,1.68135,-1.68135,0.0,724.6524,22.2481,-22.2481,0.0,,,,,1612.0,50.0,-50.0,0.0,<a refstr=SIMPSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011AJ....141..161S/abstract target=ref> Simpson et al. 2011 </a>,F5 V,6583.0,100.0,-100.0,0.0,1.53,0.1,-0.1,0.0,1.32,0.03,-0.03,0.0,0.59218,0.05618,-0.04317,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,222.663,1.257,-1.244,55.21076245267511,85790547.47999999,1064421000.0,88643015.64546002,438293027.1457557,0.0013138082092803334,0.0013138082092803334,0.0013138082092803334,3.910029193623269,222.663,13.4508,13.4508,4.627649,724.6524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.21076245267511,0.3,0.3,0.3,0.0596,0.0596,55.21076245267511,1612.0,1.32,1,1,0.0,0.0,<a refstr=SIMPSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011AJ....141..161S/abstract target=ref> Simpson et al. 2011 </a>,70,1.53,4.627649,0.0596,6583.0,1612.0,724.6524,True,True,True,55.21076245267511,0.1,G,False,0,<__main__.Star object at 0x17f7d11c0>,
HAT-P-14 b,0,2,1,Transit,2010,HATNet,Published Confirmed,0,<a refstr=TORRES_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...715..458T/abstract target=ref> Torres et al. 2010 </a>,4.627669,5e-06,-5e-06,0.0,0.0606,0.0007,-0.0007,0.0,12.89,0.583,-0.583,0.0,709.367,18.751,-18.751,0.0,,,,,1570.0,34.0,-34.0,0.0,<a refstr=TORRES_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...715..458T/abstract target=ref> Torres et al. 2010 </a>,F,6600.0,90.0,-90.0,0.0,1.468,0.054,-0.054,0.0,1.386,0.045,-0.045,0.0,0.563,0.042,-0.046,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,222.663,1.257,-1.244,56.13711752738443,82213709.0,1021287600.0,85733208.36921108,439493057.47831607,0.0012641232601030615,0.0012641232601030615,0.0012641232601030615,3.6559479161312485,222.663,12.89,12.89,4.627669,709.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13711752738443,0.3,0.3,0.3,0.0606,0.0606,56.13711752738443,1570.0,1.386,1,1,0.0,0.0,<a refstr=TORRES_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...715..458T/abstract target=ref> Torres et al. 2010 </a>,71,1.468,4.627669,0.0606,6600.0,1570.0,709.367,True,True,True,56.13711752738443,0.1,G,False,0,<__main__.Star object at 0x17f7d1220>,
