pl_name,hostname,discoverymethod,disc_facility,tran_flag,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rade_reflink,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_bmasse_reflink,st_teff,st_rad,st_mass,st_lum,sy_dist
Kepler-1860 b,Kepler-1860,Transit,Kepler,1,56.3,3.7,-3.7,0,1.13863767,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,1.55,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5420.0,0.868,0.874,-0.18091,438.703
K2-184 b,K2-184,Transit,K2,1,14.0501,4.7174,-4.7174,0,1.47,0.11,-0.05,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,2.76,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5245.0,0.75,0.84,-0.39912,75.5857
Kepler-1712 b,Kepler-1712,Transit,Kepler,1,5.52,1.28,-1.42,0,2.28372556,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.83,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3732.0,0.509,0.515,-1.17916,156.264
Kepler-1763 b,Kepler-1763,Transit,Kepler,1,2597.27,1222.93,-855.6,0,1.14651332,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,1.59,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5897.0,1.259,1.026,0.27421,756.486
Kepler-1764 b,Kepler-1764,Transit,Kepler,1,16.17,14.92,-4.98,0,4.55527871,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,18.8,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6461.0,1.131,1.162,0.41465,1542.48
Kepler-1790 b,Kepler-1790,Transit,Kepler,1,49.2,3.6,-3.6,0,3.1446145,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,10.0,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5866.0,1.367,1.02,0.38334,1070.17
Kepler-1791 b,Kepler-1791,Transit,Kepler,1,257.14,112.96,-90.31,0,3.12103321,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,9.91,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5887.0,1.177,0.985,0.176,602.218
K2-273 b,K2-273,Transit,K2,1,83.5129,22.4043,-22.4043,0,3.05,0.23,-0.12,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,9.53,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5161.0,0.85,0.89,-0.35279,308.105
K2-104 b,K2-104,Transit,K2,1,62.1,16.0,-13.8,0,1.79,0.1,-0.06,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,3.86,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3712.0,0.48,0.51,-1.43415,189.289
Kepler-1792 b,Kepler-1792,Transit,Kepler,1,283.78,289.09,-116.74,0,2.51990972,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,6.89,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5229.0,1.005,0.878,-0.50826,601.029
Kepler-1090 c,Kepler-1090,Transit,Kepler,1,13.8,1.3,-1.3,0,3.29265785,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,10.9,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5330.0,1.013,0.869,-0.14595,858.77
Kepler-1760 b,Kepler-1760,Transit,Kepler,1,12.56,2.47,-2.92,0,2.28995546,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.86,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5229.0,0.903,0.821,-0.26,
Kepler-1777 b,Kepler-1777,Transit,Kepler,1,71.3,4.7,-4.7,0,2.13189678,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.19,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5771.0,1.068,0.984,-0.03321,619.146
K2-275 c,K2-275,Transit,K2,1,45.7572,,,0,2.21,0.08,-0.06,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,5.52,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4841.0,0.69,0.77,-0.59332,123.438
K2-275 b,K2-275,Transit,K2,1,161.2476,,,0,2.34,0.25,-0.27,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,6.08,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4841.0,0.69,0.77,-0.59332,123.438
Kepler-1775 b,Kepler-1775,Transit,Kepler,1,9.9,0.7,-0.7,0,3.64762153,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,12.9,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5818.0,1.647,1.149,0.24607,657.023
Kepler-1797 b,Kepler-1797,Transit,Kepler,1,51.68,50.36,-16.41,0,3.05774442,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,9.58,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6244.0,1.009,1.069,0.06183,1338.49
Kepler-1798 b,Kepler-1798,Transit,Kepler,1,6.52,1.18,-1.2,0,2.30911251,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.94,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3967.0,0.587,0.593,-0.95681,395.196
TIC 172900988 b,TIC 172900988 Aa,Transit,Transiting Exoplanet Survey Satellite (TESS),1,5.7522,0.2416,-0.2416,0,11.25,0.44,-0.44,0,<a refstr=KOSTOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..234K/abstract target=ref>Kostov et al. 2021</a>,942.0,5.6,-5.6,0,Mass,<a refstr=KOSTOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..234K/abstract target=ref>Kostov et al. 2021</a>,6050.0,1.3842,1.2384,0.67103,250.956
Kepler-487 d,Kepler-487,Transit,Kepler,1,550.8,48.8,-48.8,0,2.77513568,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,8.12,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5422.0,0.887,0.874,-0.17269,872.343
Kepler-1822 b,Kepler-1822,Transit,Kepler,1,15.65,7.08,-3.61,0,2.64755943,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,7.5,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5165.0,0.702,0.782,-0.28559,897.597
Kepler-1823 b,Kepler-1823,Transit,Kepler,1,78.0,5.1,-5.1,0,2.0861268,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.0,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6000.0,1.126,1.068,0.28744,724.971
TOI-2257 b,TOI-2257,Transit,Transiting Exoplanet Survey Satellite (TESS),1,0.6703,,,0,2.194,0.113,-0.111,0,<a refstr=SCHANCHE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..45S/abstract target=ref>Schanche et al. 2022</a>,5.45,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3430.0,0.313,0.328,-1.86713,57.7911
Kepler-1769 b,Kepler-1769,Transit,Kepler,1,8.9,0.6,-0.6,0,4.465,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,18.2,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6071.0,1.295,1.061,0.21523,438.412
Kepler-1778 b,Kepler-1778,Transit,Kepler,1,186.14,155.73,-60.51,0,3.01665969,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,9.36,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6310.0,1.095,1.143,0.0978,1276.29
Kepler-1824 b,Kepler-1824,Transit,Kepler,1,7.45,3.03,-1.2,0,2.38127597,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,6.26,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6002.0,1.081,1.135,0.171,1040.1
Kepler-1782 b,Kepler-1782,Transit,Kepler,1,86.0,6.2,-6.2,0,2.22927435,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.6,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4931.0,0.734,0.794,-0.55623,305.792
Kepler-1784 b,Kepler-1784,Transit,Kepler,1,64.8,50.06,-22.05,0,2.79936489,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,8.24,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5442.0,0.974,0.887,-0.12103,883.045
Kepler-1828 b,Kepler-1828,Transit,Kepler,1,96.27,24.4,-14.49,0,2.11598626,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.13,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5806.0,0.899,0.996,-0.11128,871.81
Kepler-1829 b,Kepler-1829,Transit,Kepler,1,129.37,65.71,-30.84,0,2.47887001,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,6.71,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5230.0,0.777,0.873,-0.39395,679.921
Kepler-1776 b,Kepler-1776,Transit,Kepler,1,29.9,2.0,-2.0,0,2.61157023,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,7.33,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5872.0,1.153,1.041,0.16391,690.336
Kepler-1709 b,Kepler-1709,Transit,Kepler,1,11.7,0.7,-0.7,0,3.12424875,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,9.93,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5918.0,1.043,1.003,0.11547,273.946
Kepler-1833 b,Kepler-1833,Transit,Kepler,1,439.2,28.2,-28.2,0,1.30027362,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,2.24,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6164.0,1.446,1.286,0.4374,591.602
TOI-3362 b,TOI-3362,Transit,Transiting Exoplanet Survey Satellite (TESS),1,37.2117,,,0,12.80065596,0.48198617,-0.45956821,0,<a refstr=DONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...920L..16D/abstract target=ref>Dong et al. 2021</a>,1598.3590588,212.30937588,-205.31715092,0,Mass,<a refstr=DONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...920L..16D/abstract target=ref>Dong et al. 2021</a>,6532.0,1.83,1.445,0.73878,366.987
Kepler-1738 b,Kepler-1738,Transit,Kepler,1,198.67,191.59,-62.8,0,2.82472883,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,8.37,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6063.0,1.001,1.079,-0.00542,1302.87
Kepler-1739 b,Kepler-1739,Transit,Kepler,1,117.5,77.15,-27.07,0,2.43056832,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,6.48,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5757.0,0.762,0.865,-0.14011,783.666
Kepler-1924 b,Kepler-1924,Transit,Kepler,1,107.44,47.95,-39.66,0,2.65446572,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,7.53,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5726.0,1.285,1.018,0.45229,1910.77
Kepler-1925 b,Kepler-1925,Transit,Kepler,1,18.74,8.08,-4.01,0,3.00177922,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,9.28,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5856.0,1.092,1.057,0.36494,1771.31
HATS-76 b,HATS-76,Transit,HATSouth,1,129.8,3.585,-3.585,0,12.09449018,0.3474784,-0.3474784,0,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,835.570882,28.28672822,-28.28672822,0,Mass,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,4016.0,0.6259,0.662,-1.0381,385.689
Kepler-1130 d,Kepler-1130,Transit,Kepler,1,221.4,15.0,-15.0,0,0.64472273,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,0.202,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5450.0,0.842,0.944,-0.25964,249.343
Kepler-1802 c,Kepler-1802,Transit,Kepler,1,3.86,0.67,-0.65,0,2.322,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,6.0,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4245.0,0.637,0.649,-0.925,636.694
Kepler-1942 b,Kepler-1942,Transit,Kepler,1,247.34,194.38,-65.52,0,2.1170287,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.13,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5834.0,0.797,0.852,-0.07518,842.492
Kepler-1943 b,Kepler-1943,Transit,Kepler,1,724.2,55.2,-55.2,0,1.54869189,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,3.02,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6032.0,0.973,1.055,0.44535,1004.55
Kepler-1927 b,Kepler-1927,Transit,Kepler,1,34.7,2.7,-2.7,0,3.40627075,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,11.5,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6056.0,2.481,1.408,0.77402,1091.0
Kepler-1722 b,Kepler-1722,Transit,Kepler,1,76.14,52.19,-20.21,0,2.86719266,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,8.58,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5506.0,0.788,0.876,-0.16963,772.283
Kepler-1266 c,Kepler-1266,Transit,Kepler,1,110.4,11.3,-11.3,0,1.68023962,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,3.46,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4996.0,0.831,0.791,-0.52996,849.312
Kepler-394 d,Kepler-394,Transit,Kepler,1,302.0,26.0,-26.0,0,1.50066814,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,2.86,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6398.0,1.101,1.141,0.05347,1058.72
Kepler-1944 b,Kepler-1944,Transit,Kepler,1,97.62,72.68,-26.89,0,2.75971163,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,8.05,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5585.0,0.972,1.064,-0.08284,1076.48
Kepler-1945 b,Kepler-1945,Transit,Kepler,1,100.72,32.86,-29.28,0,1.289,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,2.21,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4991.0,0.804,0.767,-0.441,
Kepler-1946 b,Kepler-1946,Transit,Kepler,1,403.53,275.65,-115.9,0,2.48812698,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,6.75,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5505.0,0.873,0.887,-0.27885,1002.12
Kepler-1929 b,Kepler-1929,Transit,Kepler,1,37.2,2.5,-2.5,0,3.07250761,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,9.65,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5786.0,1.471,1.006,0.5928,508.201
Kepler-913 c,Kepler-913,Transit,Kepler,1,122.82,151.63,-30.41,0,3.8580709,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,14.2,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6068.0,1.797,1.294,-0.28163,991.618
Kepler-324 e,Kepler-324,Transit,Kepler,1,38.9,2.8,-2.8,0,2.03862444,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,235.014,,,1,Mass,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,5191.0,0.826,0.844,-0.30825,501.574
Kepler-1727 b,Kepler-1727,Transit,Kepler,1,77.75,43.01,-22.28,0,3.17321625,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,10.2,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5349.0,0.82,0.824,-0.25065,894.187
Kepler-1931 b,Kepler-1931,Transit,Kepler,1,51.7,3.4,-3.4,0,2.65323514,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,7.53,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6167.0,1.221,1.174,0.4741,620.091
Kepler-1530 d,Kepler-1530,Transit,Kepler,1,69.2,4.8,-4.8,0,3.27870115,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,10.8,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5678.0,1.303,1.015,-0.31086,489.876
Kepler-1932 b,Kepler-1932,Transit,Kepler,1,2799.9,227.7,-227.7,0,1.51482218,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,2.91,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5278.0,0.815,0.911,-0.35191,713.733
Kepler-281 d,Kepler-281,Transit,Kepler,1,2.51,1.93,-0.66,0,5.93747806,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,654.0,100.0,-104.0,0,Mass,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,5717.0,0.884,0.984,0.14638,1745.45
Kepler-495 c,Kepler-495,Transit,Kepler,1,108.13,74.15,-24.56,0,1.21936414,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,1.98,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5392.0,1.087,0.888,-0.2375,658.924
Kepler-501 c,Kepler-501,Transit,Kepler,1,683.84,295.78,-216.38,0,1.68119739,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,3.47,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5794.0,1.216,1.032,0.21635,1125.24
