kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_sma,koi_insol,koi_depth,koi_duration,koi_incl,koi_steff,koi_srad,koi_smass,koi_kepmag,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_tce_delivname,dataspan,dutycycle,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0
3734418,K02261.02,CANDIDATE,CANDIDATE,6.6254781,0.9,0.0641,111.18,122.0,2.358,89.38,5211.0,0.832,0.799,14.11,,,2.7,,,1459.789,0.8751,158.415,143.582,138.182,131.126,127.561,121.458,118.803,116.248,114.132,113.418,114.738,116.704,117.662,124.244
3838486,K00808.01,FALSE POSITIVE,FALSE POSITIVE,2.99025443,1.7,0.0367,168.45,589.2,5.414,89.81,4667.0,0.731,0.737,15.842,4.439786,35.481506,48.5,454.0,q1_q17_dr25_tce,1459.789,0.8753,449.285,391.757,364.461,334.833,314.85,281.054,266.676,247.046,224.096,208.642,197.553,187.876,185.286,172.307
3748855,K06355.01,CANDIDATE,CANDIDATE,4.37198905,0.93,0.0515,327.65,103.7,2.177,89.34,5823.0,0.919,0.951,14.701,3.0517602,8.651935,9.9,308.0,q1_q17_dr25_tce,1459.789,0.8751,216.626,191.245,178.535,164.391,155.904,140.636,133.939,123.914,112.425,103.023,95.854,90.054,88.597,81.161
3847708,K00389.01,FALSE POSITIVE,FALSE POSITIVE,3.741231778,1.55,0.0447,193.55,419.0,2.469,88.75,5206.0,0.767,0.861,13.936,10.58429,62.29463,66.6,359.0,q1_q17_dr25_tce,1459.789,0.8752,132.27,116.462,109.354,101.068,95.814,86.705,83.286,77.551,71.39,66.54,62.852,59.734,58.8,54.014
3847907,K00229.01,CONFIRMED,CANDIDATE,3.573202801,5.81,0.0457,507.91,2975.0,2.88,89.69,5646.0,1.08,0.996,14.72,31.253706,361.97925,362.1,378.0,q1_q17_dr25_tce,1459.789,0.8751,242.377,211.961,197.517,181.049,170.528,151.947,144.452,133.961,121.98,112.549,105.38,99.495,97.717,89.637
3851193,K06367.01,FALSE POSITIVE,FALSE POSITIVE,1.341078755,41.8,0.025,3533.56,112151.0,3.86492,84.9,6368.0,1.225,1.151,13.682,408.9253,7169.2666,1829.3,1009.0,q1_q17_dr25_tce,1459.789,0.8736,278.563,284.387,303.7,316.278,332.969,358.558,369.493,395.52,428.794,442.151,443.2,444.757,445.228,450.838
3851194,K07671.01,FALSE POSITIVE,FALSE POSITIVE,0.918510251,1.77,0.0198,14485.22,52.6,2.587,74.21,5837.0,2.338,1.232,13.815,4.022338,8.656139,20.3,1459.0,q1_q17_dr25_tce,1459.789,0.8752,122.143,108.195,101.655,94.157,89.234,80.298,76.566,71.444,65.472,61.26,58.004,55.445,54.686,51.255
3851949,K03808.01,FALSE POSITIVE,FALSE POSITIVE,54.77145968,34.32,0.3299,86.12,7224.8,37.1871,86.29,5145.0,3.866,1.594,13.939,22.507479,82.679184,751.1,26.0,q1_q17_dr25_tce,1459.789,0.8752,238.027,226.823,225.272,217.915,214.542,206.941,202.185,195.401,186.51,178.968,174.019,169.96,168.468,162.27
3642741,K00242.01,FALSE POSITIVE,CANDIDATE,7.258450123,5.53,0.0736,141.3,3714.7,5.7297,89.72,5638.0,0.92,1.006,14.747,30.843128,283.08282,288.6,182.0,q1_q17_dr25_tce,1459.789,0.8753,235.978,214.022,205.078,193.279,187.552,176.695,171.796,166.242,160.865,158.243,157.854,159.633,160.364,166.937
3647097,K05001.01,CANDIDATE,CANDIDATE,59.9655175,1.92,0.3048,12.67,310.1,1.89,89.95,5729.0,1.105,1.048,14.647,,,5.5,,q1_q16_tce,1459.789,0.8753,234.099,207.147,194.952,180.828,172.317,156.94,150.59,141.063,130.872,123.828,118.953,115.79,114.837,112.815
3662635,K08243.01,FALSE POSITIVE,FALSE POSITIVE,0.939375593,52.18,0.0172,3333.58,100893.0,2.8424,71.12,5826.0,0.978,0.772,14.904,154.00093,729.6484,317.3,1139.0,q1_q17_dr25_tce,1459.789,0.6988,871.547,910.343,988.535,1034.939,1091.501,1151.23,1159.98,1161.031,1141.018,1076.876,1001.682,929.108,910.379,802.237
